"Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","pop3over","school_enrolled","school_not_enrolled","households","pop_under25k","pop25k_49k","pop50k_74k","pop75k_99k","pop100kover","median_income","pov_denom","pov_under2q","pov2q_3q","pov3q_4q","pov4q_6q","pov6q_8q","pov_over8q","school_enrolled_pct","income_under25kpct","income25k_49kpct","pop50k_74kpct","pop75k_99kpct","pop100koverpct","pov_below_line","pov_1_2overline","pov_doubleline"
"02220","05000US02220","Sitka City and Borough","Sitka City and Borough, Alaska","ak",8462,2028,6434,3561,540,584,752,545,1140,71534,8554,299,188,152,510,605,6800,23.9659654927913,15.1642796967144,16.3998876720022,21.1176635776467,15.3046896939062,32.0134793597304,7.470189385083,13.0348375029226,79.4949731119944
"02230","05000US02230","Skagway Municipality","Skagway Municipality, Alaska","ak",1009,171,838,400,34,83,90,64,129,72237,1054,19,8,29,49,80,869,16.9474727452924,8.5,20.75,22.5,16,32.25,5.31309297912714,12.2390891840607,82.4478178368121
"02240","05000US02240","Southeast Fairbanks Census Area","Southeast Fairbanks Census Area, Alaska","ak",6588,1770,4818,2163,372,375,382,358,676,71541,6789,418,45,267,506,685,4868,26.8670309653916,17.1983356449376,17.3370319001387,17.660656495608,16.5510864539991,31.2528895053167,10.752688172043,17.5430844012373,71.7042274267197
"02261","05000US02261","Valdez-Cordova Census Area","Valdez-Cordova Census Area, Alaska","ak",9071,2126,6945,3093,455,501,465,573,1099,82306,9181,465,79,203,397,740,7297,23.4373277477676,14.7106369220821,16.1978661493695,15.0339476236663,18.5257032007759,35.531846104106,8.13636858729986,12.3842718658098,79.4793595468903
"02275","05000US02275","Wrangell City and Borough","Wrangell City and Borough, Alaska","ak",2420,462,1958,1074,203,261,225,139,246,57583,2463,112,60,20,265,330,1676,19.0909090909091,18.901303538175,24.3016759776536,20.9497206703911,12.9422718808194,22.9050279329609,7.79537149817296,24.1575314656922,68.0470970361348
"02282","05000US02282","Yakutat City and Borough","Yakutat City and Borough, Alaska","ak",646,153,493,232,34,54,43,48,53,65833,689,25,6,15,81,129,433,23.6842105263158,14.6551724137931,23.2758620689655,18.5344827586207,20.6896551724138,22.8448275862069,6.67634252539913,30.4789550072569,62.844702467344
"02290","05000US02290","Yukon-Koyukuk Census Area","Yukon-Koyukuk Census Area, Alaska","ak",5182,1403,3779,1906,663,455,318,181,289,40000,5368,720,334,296,632,632,2754,27.0744886144346,34.7848898216159,23.8719832109129,16.6841552990556,9.49632738719832,15.1626442812172,25.1490312965723,23.5469448584203,51.3040238450074
"04001","05000US04001","Apache County","Apache County, Arizona","az",68651,19801,48850,20395,8496,4811,3217,1794,2077,32963,70184,14054,5146,5561,10326,7857,27240,28.8429884488209,41.6572689384653,23.5891149791616,15.7734738906595,8.79627359646972,10.1838685952439,35.2801208252593,25.9076142710589,38.8122649036818
"04003","05000US04003","Cochise County","Cochise County, Arizona","az",121598,28951,92647,49250,13141,12170,9276,6037,8626,48649,117265,7867,6217,6108,14168,13068,69837,23.8087797496669,26.6822335025381,24.7106598984772,18.8345177664975,12.2578680203046,17.5147208121827,17.2191190892423,23.2260265211274,59.5548543896303
"04005","05000US04005","Coconino County","Coconino County, Arizona","az",135730,49258,86472,47276,10811,10068,8655,6491,11251,57616,127640,12599,6170,5399,13128,12161,78183,36.291166286009,22.8678399187749,21.2962179541416,18.30738641171,13.7300109992385,23.798544716135,18.9345032905045,19.8127546223754,61.25274208712
"04007","05000US04007","Gila County","Gila County, Arizona","az",51646,9901,41745,21708,6532,6118,3714,2485,2859,42092,52501,5894,2725,3188,6403,5848,28443,19.1708941641173,30.0902892942694,28.1831582826608,17.1088999447208,11.4473926662981,13.1702598120509,22.489095445801,23.3347936229786,54.1761109312204
"04009","05000US04009","Graham County","Graham County, Arizona","az",36374,10184,26190,10782,2736,2490,2213,1615,1728,51352,33458,3726,1396,2000,3027,3675,19634,27.9980205641392,25.3756260434057,23.0940456316082,20.5249489890558,14.9786681506214,16.0267111853088,21.2863889054935,20.031083746787,58.6825273477195
"04011","05000US04011","Greenlee County","Greenlee County, Arizona","az",9068,2366,6702,3225,501,875,716,454,679,60962,9385,542,164,409,1107,959,6204,26.0917512130569,15.5348837209302,27.1317829457364,22.2015503875969,14.077519379845,21.0542635658915,11.8806606286628,22.0138518913159,66.1054874800213
"04012","05000US04012","La Paz County","La Paz County, Arizona","az",20081,3330,16751,8912,3435,2366,1420,1030,661,33333,20402,2223,742,1542,2885,3022,9988,16.5828395000249,38.5435368043088,26.548473967684,15.9335727109515,11.5574506283662,7.41696588868941,22.090971473385,28.9530438192334,48.9559847073816
"04013","05000US04013","Maricopa County","Maricopa County, Arizona","az",4093055,1104981,2988074,1520767,275086,342050,281762,195265,426604,61606,4198378,289648,150862,177986,371942,392069,2815871,26.9964855102118,18.0886355371993,22.4919399224207,18.5276245473501,12.8399024965692,28.0518974964607,14.7317845129714,18.1977658991163,67.0704495879123
"04015","05000US04015","Mohave County","Mohave County, Arizona","az",200667,36064,164603,85485,22871,25613,16519,9087,11395,43266,201965,15659,7415,12222,25150,26160,115359,17.9720631693303,26.7544013569632,29.9619816342048,19.3238579867813,10.6299350763292,13.3298239457215,17.4762953977174,25.4053920233704,57.1183125789122
"04017","05000US04017","Navajo County","Navajo County, Arizona","az",104057,28078,75979,34407,11762,8432,6002,3804,4407,40054,105735,15487,7401,7275,13931,11788,49853,26.9832880056123,34.1849042346034,24.5066410904758,17.4441247420583,11.0558897898683,12.8084401429942,28.5269778219133,24.3240175911477,47.149004586939
"04019","05000US04019","Pima County","Pima County, Arizona","az",985069,264242,720827,400907,95769,101099,73779,47184,83076,51037,991092,78562,44858,52802,103431,101755,609684,26.8247198927182,23.8880837700514,25.2175691619253,18.4030211495434,11.7693130825852,20.7220128358946,17.7805894911875,20.7030225246496,61.5163879841629
"04021","05000US04021","Pinal County","Pinal County, Arizona","az",405228,97529,307699,137286,28388,33267,29196,19956,26479,55550,392300,28810,13358,13691,37967,45325,253149,24.0676853524436,20.6780006701339,24.2318954591146,21.2665530352694,14.5360779686203,19.2874728668619,14.2388478205455,21.2317104256946,64.5294417537599
"04023","05000US04023","Santa Cruz County","Santa Cruz County, Arizona","az",44534,12737,31797,15430,4672,4559,2519,1485,2195,40467,46214,3786,3251,4043,8133,5848,21153,28.6006197512013,30.2786779001944,29.5463383020091,16.3253402462735,9.62410887880752,14.2255346727155,23.9754187042887,30.2527372657636,45.7718440299476
"04025","05000US04025","Yavapai County","Yavapai County, Arizona","az",218770,43128,175642,96007,22238,25585,20430,10974,16780,50180,220076,14049,7275,9489,23005,22521,143737,19.7138547332815,23.1628943722854,26.6490985032341,21.2796983553283,11.4304165321279,17.4778922370244,14.0010723568222,20.6864901215944,65.3124375215835
"04027","05000US04027","Yuma County","Yuma County, Arizona","az",198803,53670,145133,72463,19291,20893,13486,8239,10554,44058,202390,16419,11383,12789,29863,26874,105062,26.9965744983728,26.6218621917392,28.8326456260436,18.6108772752991,11.3699405213695,14.5646743855485,20.0558327980631,28.0334996788379,51.910667523099
"05001","05000US05001","Arkansas County","Arkansas County, Arkansas","ar",17479,3984,13495,7682,2571,2092,1303,594,1122,39466,17786,1403,829,1331,2438,2128,9657,22.7930659648721,33.4678469148659,27.2324915386618,16.9617287164801,7.73236136422807,14.6055714657641,20.032609917913,25.6718767569999,54.2955133250871
"05003","05000US05003","Ashley County","Ashley County, Arkansas","ar",19907,4888,15019,7915,2591,2188,1348,700,1088,39635,20352,1409,871,1830,3113,2125,11004,24.5541769226905,32.73531269741,27.6437144662034,17.0309538850284,8.84396715097915,13.746051800379,20.1945754716981,25.7370283018868,54.0683962264151
"05005","05000US05005","Baxter County","Baxter County, Arkansas","ar",40122,7286,32836,18370,4824,6221,3473,1498,2354,41481,40634,1851,1983,1842,4617,5146,25195,18.1596131798016,26.2602068590093,33.8649972781709,18.9058247142079,8.15459989112684,12.814371257485,13.9685977260422,24.0266771669046,62.0047251070532
"05007","05000US05007","Benton County","Benton County, Arkansas","ar",248165,64460,183705,94333,14878,21348,18278,12323,27506,64141,255849,10145,7051,8160,23682,24619,182192,25.9746539600669,15.77178717946,22.6304686588999,19.3760401980219,13.0632970434525,29.1584069201658,9.91053316604716,18.8787136162346,71.2107532177183
"05009","05000US05009","Boone County","Boone County, Arkansas","ar",35748,8067,27681,14870,3826,4879,2296,1842,2027,43262,36646,2103,1279,2073,5208,4824,21159,22.56629741524,25.7296570275723,32.8110289172831,15.4404841963685,12.3873570948218,13.6314727639543,14.8856628281395,27.3754297876985,57.738907384162
"05011","05000US05011","Bradley County","Bradley County, Arkansas","ar",10511,2554,7957,4537,1423,1345,632,404,733,39510,10822,1200,674,639,1218,1254,5837,24.2983541052231,31.3643376680626,29.6451399603262,13.9299096319154,8.90456248622438,16.1560502534715,23.2212160413972,22.8423581593051,53.9364257992977
"05013","05000US05013","Calhoun County","Calhoun County, Arkansas","ar",5088,1068,4020,1936,518,557,374,136,351,44022,5061,371,131,286,844,437,2992,20.9905660377358,26.7561983471074,28.7706611570248,19.3181818181818,7.02479338842975,18.1301652892562,15.5700454455641,25.3112033195021,59.1187512349338
"05015","05000US05015","Carroll County","Carroll County, Arkansas","ar",27051,5875,21176,11161,3138,3216,2537,905,1365,43505,27597,1539,982,1620,3644,3496,16316,21.7182359247348,28.1157602365379,28.8146223456679,22.7309380879849,8.10859242003405,12.2300869097751,15.0052541942965,25.8723774323296,59.1223683733739
"05017","05000US05017","Chicot County","Chicot County, Arkansas","ar",10512,2608,7904,4308,1766,1128,588,396,430,33051,10151,1386,673,903,1410,1128,4651,24.8097412480974,40.9935004642526,26.1838440111421,13.6490250696379,9.19220055710306,9.98142989786444,29.1793911929859,25.0024628115457,45.8181459954684
"05019","05000US05019","Clark County","Clark County, Arkansas","ar",21598,7394,14204,8505,2693,2259,1398,1039,1116,39752,19658,1897,1013,977,1777,2706,11288,34.2346513566071,31.6637272192828,26.5608465608466,16.4373897707231,12.2163433274544,13.1216931216931,19.7731203581239,22.8049648997863,57.4219147420897
"05021","05000US05021","Clay County","Clay County, Arkansas","ar",14570,3136,11434,6441,2360,1936,1115,487,543,33935,14854,1528,1033,791,2081,1758,7663,21.5236787920384,36.6402732494954,30.0574444961962,17.3109765564353,7.56093774258655,8.43036795528645,22.5663121044836,25.8448902652484,51.5887976302679
"05023","05000US05023","Cleburne County","Cleburne County, Arkansas","ar",24476,4191,20285,10731,2841,3251,2081,1096,1462,43391,24850,1359,852,1420,2837,2764,15618,17.1228958980226,26.4746994688286,30.2954058335663,19.3924145000466,10.2134004286646,13.6240797688939,14.6116700201207,22.5392354124748,62.8490945674044
"05025","05000US05025","Cleveland County","Cleveland County, Arkansas","ar",7960,1965,5995,3292,983,892,567,323,527,42460,8118,867,303,404,1183,624,4737,24.6859296482412,29.8602673147023,27.0959902794654,17.2235722964763,9.81166464155529,16.0085054678007,19.3890120719389,22.2591771372259,58.3518107908352
"05027","05000US05027","Columbia County","Columbia County, Arkansas","ar",22952,6755,16197,8962,3392,2134,1411,774,1251,36148,22080,2770,1382,1411,2495,2683,11339,29.4309864064134,37.8486944878375,23.8116491854497,15.7442535148404,8.6364650747601,13.9589377371123,25.1947463768116,23.4510869565217,51.3541666666667
"05029","05000US05029","Conway County","Conway County, Arkansas","ar",20193,4433,15760,8475,2645,2166,1680,722,1262,41196,20694,908,1447,1417,2484,2355,12083,21.9531520824048,31.2094395280236,25.5575221238938,19.8230088495575,8.51917404129794,14.8908554572271,18.2275055571663,23.3835894462163,58.3889049966174
"05031","05000US05031","Craighead County","Craighead County, Arkansas","ar",101358,29888,71470,40800,11359,10582,6955,4839,7065,45868,101577,7271,4985,6411,11792,12075,59043,29.4875589494662,27.8406862745098,25.9362745098039,17.046568627451,11.8602941176471,17.3161764705882,18.3771916870945,23.4964608129793,58.1263474999262
"05033","05000US05033","Crawford County","Crawford County, Arkansas","ar",60153,15422,44731,23701,5881,6810,4581,2874,3555,46619,61706,4087,3140,2603,7542,7853,36481,25.6379565441458,24.8132990169191,28.7329648538036,19.3282983840344,12.1260706299312,14.9993671153116,15.9303795416977,24.9489514795968,59.1206689787055
"05035","05000US05035","Crittenden County","Crittenden County, Arkansas","ar",46828,12943,33885,18756,5998,4937,3378,1776,2667,39002,48299,5063,3041,2605,6131,6134,25325,27.639446485009,31.9791000213265,26.3222435487311,18.0102367242482,9.46896992962252,14.2194497760717,22.172301703969,25.3939004948343,52.4337978011967
"05037","05000US05037","Cross County","Cross County, Arkansas","ar",16358,3956,12402,6694,1869,1853,1136,829,1007,43838,16694,1466,465,862,2409,1675,9817,24.183885560582,27.9205258440394,27.6815058261129,16.9704212727816,12.3842246788169,15.0433223782492,16.7305618785192,24.4638792380496,58.8055588834312
"05039","05000US05039","Dallas County","Dallas County, Arkansas","ar",7204,1705,5499,3033,1064,1017,439,270,243,36628,6652,436,129,383,1102,1066,3536,23.6674069961133,35.0807781074843,33.5311572700297,14.4741180349489,8.90207715133531,8.01186943620178,14.2513529765484,32.5917017438364,53.1569452796152
"05041","05000US05041","Desha County","Desha County, Arkansas","ar",11419,2919,8500,5111,2073,1422,879,383,354,30234,11702,1867,623,911,1812,1123,5366,25.5626587266836,40.559577382117,27.8223439639992,17.1981999608687,7.49364116611231,6.92623752690276,29.0634079644505,25.0811827038113,45.8554093317382
"05043","05000US05043","Drew County","Drew County, Arkansas","ar",17703,5414,12289,7018,2408,1406,1166,938,1100,43014,17419,2049,863,823,2110,1415,10159,30.5823871660171,34.3117697349672,20.0341977771445,16.6144200626959,13.3656312339698,15.6739811912226,21.4421034502555,20.2365233365865,58.321373213158
"05045","05000US05045","Faulkner County","Faulkner County, Arkansas","ar",117844,36684,81160,44095,10449,11018,7842,5095,9691,51930,117501,8385,4962,6350,12952,10300,74552,31.1292895692611,23.696564236308,24.986959972786,17.784329289035,11.5545980269872,21.9775484748838,16.7632615892631,19.788767755168,63.4479706555689
"05047","05000US05047","Franklin County","Franklin County, Arkansas","ar",17079,4078,13001,6800,2268,1847,1231,626,828,39463,17457,1737,1158,928,2426,1678,9530,23.8772761871304,33.3529411764706,27.1617647058824,18.1029411764706,9.20588235294118,12.1764705882353,21.8995245460274,23.509194019591,54.5912814343816
"05049","05000US05049","Fulton County","Fulton County, Arkansas","ar",11742,2347,9395,5000,1962,1217,762,551,508,36184,11878,719,821,1304,1860,1176,5998,19.988076988588,39.24,24.34,15.24,11.02,10.16,23.9434248189931,25.5598585620475,50.4967166189594
"05051","05000US05051","Garland County","Garland County, Arkansas","ar",95057,20000,75057,39894,11298,10922,7372,4167,6135,43146,96502,7388,4362,6211,10821,10482,57238,21.0400075744027,28.320048127538,27.3775505088484,18.4789692685617,10.4451797262746,15.3782523687773,18.6120494912023,22.0751901514995,59.3127603572983
"05053","05000US05053","Grant County","Grant County, Arkansas","ar",17464,4157,13307,6780,1702,1559,1274,841,1404,51920,17852,1123,884,582,1440,2497,11326,23.8032524049473,25.1032448377581,22.9941002949853,18.7905604719764,12.4041297935103,20.7079646017699,14.5025767421017,22.0535514228098,63.4438718350885
"05055","05000US05055","Greene County","Greene County, Arkansas","ar",42755,10966,31789,16879,4198,4570,3416,2205,2490,47497,43781,3421,1847,1859,5030,5126,26498,25.6484621681675,24.8711416553113,27.0750636886071,20.2381657681142,13.0635701167131,14.7520587712542,16.2787510563943,23.1972773577579,60.5239715858477
"05057","05000US05057","Hempstead County","Hempstead County, Arkansas","ar",20842,5391,15451,7971,2514,2085,1503,978,891,41355,21723,1528,1844,1899,2551,2573,11328,25.8660397274734,31.5393300715092,26.1573202860369,18.8558524651863,12.2694768535943,11.1780203236733,24.2646043364176,23.5879022234498,52.1474934401326
"05059","05000US05059","Hot Spring County","Hot Spring County, Arkansas","ar",32572,7457,25115,12377,3710,3481,2466,1165,1555,41262,31374,1924,1552,2042,4042,3687,18127,22.8938965983053,29.9749535428618,28.124747515553,19.924052678355,9.41262018259675,12.5636260806334,17.5878115637152,24.635048129024,57.7771403072608
"05061","05000US05061","Howard County","Howard County, Arkansas","ar",12874,3223,9651,5096,1815,1400,757,434,690,35900,13167,1090,457,979,2079,1652,6910,25.0349541711978,35.616169544741,27.4725274725275,14.8547880690738,8.51648351648352,13.5400313971743,19.1843244474823,28.3359914938862,52.4796840586314
